action,block_minStateId,block_maxStateId,block_name,score,num
jump,9901,9901,bamboo_sapling,0.0,0
sneak,9901,9901,bamboo_sapling,0.0,0
offset,9901,9901,bamboo_sapling,0.0,0
place,9901,9901,bamboo_sapling,0.0,0
walk_W,9901,9901,bamboo_sapling,0.0,0
sprint_W,9901,9901,bamboo_sapling,0.0,0
walk_WA,9901,9901,bamboo_sapling,0.0,0
sprint_WA,9901,9901,bamboo_sapling,0.0,0
walk_A,9901,9901,bamboo_sapling,0.0,0
sprint_A,9901,9901,bamboo_sapling,0.0,0
walk_AS,9901,9901,bamboo_sapling,0.0,0
sprint_AS,9901,9901,bamboo_sapling,0.0,0
walk_S,9901,9901,bamboo_sapling,0.0,0
sprint_S,9901,9901,bamboo_sapling,0.0,0
walk_SD,9901,9901,bamboo_sapling,0.0,0
sprint_SD,9901,9901,bamboo_sapling,0.0,0
walk_D,9901,9901,bamboo_sapling,0.0,0
sprint_D,9901,9901,bamboo_sapling,0.0,0
walk_DW,9901,9901,bamboo_sapling,0.0,0
sprint_DW,9901,9901,bamboo_sapling,0.0,0
break_U,9901,9901,bamboo_sapling,0.0,0
break_UF,9901,9901,bamboo_sapling,0.0,0
break_F,9901,9901,bamboo_sapling,0.0,0
break_DF,9901,9901,bamboo_sapling,0.0,0
break_D,9901,9901,bamboo_sapling,0.0,0
jump,9902,9913,bamboo,0.0,0
sneak,9902,9913,bamboo,0.0,0
offset,9902,9913,bamboo,0.0,0
place,9902,9913,bamboo,0.0,0
walk_W,9902,9913,bamboo,0.0,0
sprint_W,9902,9913,bamboo,0.0,0
walk_WA,9902,9913,bamboo,0.0,0
sprint_WA,9902,9913,bamboo,0.0,0
walk_A,9902,9913,bamboo,0.0,0
sprint_A,9902,9913,bamboo,0.0,0
walk_AS,9902,9913,bamboo,0.0,0
sprint_AS,9902,9913,bamboo,0.0,0
walk_S,9902,9913,bamboo,0.0,0
sprint_S,9902,9913,bamboo,0.0,0
walk_SD,9902,9913,bamboo,0.0,0
sprint_SD,9902,9913,bamboo,0.0,0
walk_D,9902,9913,bamboo,0.0,0
sprint_D,9902,9913,bamboo,0.0,0
walk_DW,9902,9913,bamboo,0.0,0
sprint_DW,9902,9913,bamboo,0.0,0
break_U,9902,9913,bamboo,0.0,0
break_UF,9902,9913,bamboo,0.0,0
break_F,9902,9913,bamboo,0.0,0
break_DF,9902,9913,bamboo,0.0,0
break_D,9902,9913,bamboo,0.0,0
jump,9914,9914,potted_bamboo,0.0,0
sneak,9914,9914,potted_bamboo,0.0,0
offset,9914,9914,potted_bamboo,0.0,0
place,9914,9914,potted_bamboo,0.0,0
walk_W,9914,9914,potted_bamboo,0.0,0
sprint_W,9914,9914,potted_bamboo,0.0,0
walk_WA,9914,9914,potted_bamboo,0.0,0
sprint_WA,9914,9914,potted_bamboo,0.0,0
walk_A,9914,9914,potted_bamboo,0.0,0
sprint_A,9914,9914,potted_bamboo,0.0,0
walk_AS,9914,9914,potted_bamboo,0.0,0
sprint_AS,9914,9914,potted_bamboo,0.0,0
walk_S,9914,9914,potted_bamboo,0.0,0
sprint_S,9914,9914,potted_bamboo,0.0,0
walk_SD,9914,9914,potted_bamboo,0.0,0
sprint_SD,9914,9914,potted_bamboo,0.0,0
walk_D,9914,9914,potted_bamboo,0.0,0
sprint_D,9914,9914,potted_bamboo,0.0,0
walk_DW,9914,9914,potted_bamboo,0.0,0
sprint_DW,9914,9914,potted_bamboo,0.0,0
break_U,9914,9914,potted_bamboo,0.0,0
break_UF,9914,9914,potted_bamboo,0.0,0
break_F,9914,9914,potted_bamboo,0.0,0
break_DF,9914,9914,potted_bamboo,0.0,0
break_D,9914,9914,potted_bamboo,0.0,0
jump,9915,9915,void_air,0.0,0
sneak,9915,9915,void_air,0.0,0
offset,9915,9915,void_air,0.0,0
place,9915,9915,void_air,0.0,0
walk_W,9915,9915,void_air,0.0,0
sprint_W,9915,9915,void_air,0.0,0
walk_WA,9915,9915,void_air,0.0,0
sprint_WA,9915,9915,void_air,0.0,0
walk_A,9915,9915,void_air,0.0,0
sprint_A,9915,9915,void_air,0.0,0
walk_AS,9915,9915,void_air,0.0,0
sprint_AS,9915,9915,void_air,0.0,0
walk_S,9915,9915,void_air,0.0,0
sprint_S,9915,9915,void_air,0.0,0
walk_SD,9915,9915,void_air,0.0,0
sprint_SD,9915,9915,void_air,0.0,0
walk_D,9915,9915,void_air,0.0,0
sprint_D,9915,9915,void_air,0.0,0
walk_DW,9915,9915,void_air,0.0,0
sprint_DW,9915,9915,void_air,0.0,0
break_U,9915,9915,void_air,0.0,0
break_UF,9915,9915,void_air,0.0,0
break_F,9915,9915,void_air,0.0,0
break_DF,9915,9915,void_air,0.0,0
break_D,9915,9915,void_air,0.0,0
jump,9916,9916,cave_air,0.0,0
sneak,9916,9916,cave_air,0.0,0
offset,9916,9916,cave_air,1111.0376609765829,1
place,9916,9916,cave_air,0.0,0
walk_W,9916,9916,cave_air,0.0,0
sprint_W,9916,9916,cave_air,0.0,0
walk_WA,9916,9916,cave_air,0.0,0
sprint_WA,9916,9916,cave_air,0.0,0
walk_A,9916,9916,cave_air,0.0,0
sprint_A,9916,9916,cave_air,0.0,0
walk_AS,9916,9916,cave_air,0.0,0
sprint_AS,9916,9916,cave_air,3.1211241126922573,3
walk_S,9916,9916,cave_air,0.0,0
sprint_S,9916,9916,cave_air,0.0,0
walk_SD,9916,9916,cave_air,0.0,0
sprint_SD,9916,9916,cave_air,0.0,0
walk_D,9916,9916,cave_air,0.0,0
sprint_D,9916,9916,cave_air,0.0,0
walk_DW,9916,9916,cave_air,0.0,0
sprint_DW,9916,9916,cave_air,0.0,0
break_U,9916,9916,cave_air,0.0,0
break_UF,9916,9916,cave_air,0.0,0
break_F,9916,9916,cave_air,0.0,0
break_DF,9916,9916,cave_air,0.0,0
break_D,9916,9916,cave_air,0.0,0
jump,9917,9918,bubble_column,0.0,0
sneak,9917,9918,bubble_column,0.0,0
offset,9917,9918,bubble_column,0.0,0
place,9917,9918,bubble_column,0.0,0
walk_W,9917,9918,bubble_column,0.0,0
sprint_W,9917,9918,bubble_column,0.0,0
walk_WA,9917,9918,bubble_column,0.0,0
sprint_WA,9917,9918,bubble_column,0.0,0
walk_A,9917,9918,bubble_column,0.0,0
sprint_A,9917,9918,bubble_column,0.0,0
walk_AS,9917,9918,bubble_column,0.0,0
sprint_AS,9917,9918,bubble_column,0.0,0
walk_S,9917,9918,bubble_column,0.0,0
sprint_S,9917,9918,bubble_column,0.0,0
walk_SD,9917,9918,bubble_column,0.0,0
sprint_SD,9917,9918,bubble_column,0.0,0
walk_D,9917,9918,bubble_column,0.0,0
sprint_D,9917,9918,bubble_column,0.0,0
walk_DW,9917,9918,bubble_column,0.0,0
sprint_DW,9917,9918,bubble_column,0.0,0
break_U,9917,9918,bubble_column,0.0,0
break_UF,9917,9918,bubble_column,0.0,0
break_F,9917,9918,bubble_column,0.0,0
break_DF,9917,9918,bubble_column,0.0,0
break_D,9917,9918,bubble_column,0.0,0
jump,9919,9998,polished_granite_stairs,0.0,0
sneak,9919,9998,polished_granite_stairs,0.0,0
offset,9919,9998,polished_granite_stairs,0.0,0
place,9919,9998,polished_granite_stairs,0.0,0
walk_W,9919,9998,polished_granite_stairs,0.0,0
sprint_W,9919,9998,polished_granite_stairs,0.0,0
walk_WA,9919,9998,polished_granite_stairs,0.0,0
sprint_WA,9919,9998,polished_granite_stairs,0.0,0
walk_A,9919,9998,polished_granite_stairs,0.0,0
sprint_A,9919,9998,polished_granite_stairs,0.0,0
walk_AS,9919,9998,polished_granite_stairs,0.0,0
sprint_AS,9919,9998,polished_granite_stairs,0.0,0
walk_S,9919,9998,polished_granite_stairs,0.0,0
sprint_S,9919,9998,polished_granite_stairs,0.0,0
walk_SD,9919,9998,polished_granite_stairs,0.0,0
sprint_SD,9919,9998,polished_granite_stairs,0.0,0
walk_D,9919,9998,polished_granite_stairs,0.0,0
sprint_D,9919,9998,polished_granite_stairs,0.0,0
walk_DW,9919,9998,polished_granite_stairs,0.0,0
sprint_DW,9919,9998,polished_granite_stairs,0.0,0
break_U,9919,9998,polished_granite_stairs,0.0,0
break_UF,9919,9998,polished_granite_stairs,0.0,0
break_F,9919,9998,polished_granite_stairs,0.0,0
break_DF,9919,9998,polished_granite_stairs,0.0,0
break_D,9919,9998,polished_granite_stairs,0.0,0
jump,9999,10078,smooth_red_sandstone_stairs,0.0,0
sneak,9999,10078,smooth_red_sandstone_stairs,0.0,0
offset,9999,10078,smooth_red_sandstone_stairs,0.0,0
place,9999,10078,smooth_red_sandstone_stairs,0.0,0
walk_W,9999,10078,smooth_red_sandstone_stairs,0.0,0
sprint_W,9999,10078,smooth_red_sandstone_stairs,0.0,0
walk_WA,9999,10078,smooth_red_sandstone_stairs,0.0,0
sprint_WA,9999,10078,smooth_red_sandstone_stairs,0.0,0
walk_A,9999,10078,smooth_red_sandstone_stairs,0.0,0
sprint_A,9999,10078,smooth_red_sandstone_stairs,0.0,0
walk_AS,9999,10078,smooth_red_sandstone_stairs,0.0,0
sprint_AS,9999,10078,smooth_red_sandstone_stairs,0.0,0
walk_S,9999,10078,smooth_red_sandstone_stairs,0.0,0
sprint_S,9999,10078,smooth_red_sandstone_stairs,0.0,0
walk_SD,9999,10078,smooth_red_sandstone_stairs,0.0,0
sprint_SD,9999,10078,smooth_red_sandstone_stairs,0.0,0
walk_D,9999,10078,smooth_red_sandstone_stairs,0.0,0
sprint_D,9999,10078,smooth_red_sandstone_stairs,0.0,0
walk_DW,9999,10078,smooth_red_sandstone_stairs,0.0,0
sprint_DW,9999,10078,smooth_red_sandstone_stairs,0.0,0
break_U,9999,10078,smooth_red_sandstone_stairs,0.0,0
break_UF,9999,10078,smooth_red_sandstone_stairs,0.0,0
break_F,9999,10078,smooth_red_sandstone_stairs,0.0,0
break_DF,9999,10078,smooth_red_sandstone_stairs,0.0,0
break_D,9999,10078,smooth_red_sandstone_stairs,0.0,0
jump,10079,10158,mossy_stone_brick_stairs,0.0,0
sneak,10079,10158,mossy_stone_brick_stairs,0.0,0
offset,10079,10158,mossy_stone_brick_stairs,0.0,0
place,10079,10158,mossy_stone_brick_stairs,0.0,0
walk_W,10079,10158,mossy_stone_brick_stairs,0.0,0
sprint_W,10079,10158,mossy_stone_brick_stairs,0.0,0
walk_WA,10079,10158,mossy_stone_brick_stairs,0.0,0
sprint_WA,10079,10158,mossy_stone_brick_stairs,0.0,0
walk_A,10079,10158,mossy_stone_brick_stairs,0.0,0
sprint_A,10079,10158,mossy_stone_brick_stairs,0.0,0
walk_AS,10079,10158,mossy_stone_brick_stairs,0.0,0
sprint_AS,10079,10158,mossy_stone_brick_stairs,0.0,0
walk_S,10079,10158,mossy_stone_brick_stairs,0.0,0
sprint_S,10079,10158,mossy_stone_brick_stairs,0.0,0
walk_SD,10079,10158,mossy_stone_brick_stairs,0.0,0
sprint_SD,10079,10158,mossy_stone_brick_stairs,0.0,0
walk_D,10079,10158,mossy_stone_brick_stairs,0.0,0
sprint_D,10079,10158,mossy_stone_brick_stairs,0.0,0
walk_DW,10079,10158,mossy_stone_brick_stairs,0.0,0
sprint_DW,10079,10158,mossy_stone_brick_stairs,0.0,0
break_U,10079,10158,mossy_stone_brick_stairs,0.0,0
break_UF,10079,10158,mossy_stone_brick_stairs,0.0,0
break_F,10079,10158,mossy_stone_brick_stairs,0.0,0
break_DF,10079,10158,mossy_stone_brick_stairs,0.0,0
break_D,10079,10158,mossy_stone_brick_stairs,0.0,0
jump,10159,10238,polished_diorite_stairs,0.0,0
sneak,10159,10238,polished_diorite_stairs,0.0,0
offset,10159,10238,polished_diorite_stairs,0.0,0
place,10159,10238,polished_diorite_stairs,0.0,0
walk_W,10159,10238,polished_diorite_stairs,0.0,0
sprint_W,10159,10238,polished_diorite_stairs,0.0,0
walk_WA,10159,10238,polished_diorite_stairs,0.0,0
sprint_WA,10159,10238,polished_diorite_stairs,0.0,0
walk_A,10159,10238,polished_diorite_stairs,0.0,0
sprint_A,10159,10238,polished_diorite_stairs,0.0,0
walk_AS,10159,10238,polished_diorite_stairs,0.0,0
sprint_AS,10159,10238,polished_diorite_stairs,0.0,0
walk_S,10159,10238,polished_diorite_stairs,0.0,0
sprint_S,10159,10238,polished_diorite_stairs,0.0,0
walk_SD,10159,10238,polished_diorite_stairs,0.0,0
sprint_SD,10159,10238,polished_diorite_stairs,0.0,0
walk_D,10159,10238,polished_diorite_stairs,0.0,0
sprint_D,10159,10238,polished_diorite_stairs,0.0,0
walk_DW,10159,10238,polished_diorite_stairs,0.0,0
sprint_DW,10159,10238,polished_diorite_stairs,0.0,0
break_U,10159,10238,polished_diorite_stairs,0.0,0
break_UF,10159,10238,polished_diorite_stairs,0.0,0
break_F,10159,10238,polished_diorite_stairs,0.0,0
break_DF,10159,10238,polished_diorite_stairs,0.0,0
break_D,10159,10238,polished_diorite_stairs,0.0,0
jump,10239,10318,mossy_cobblestone_stairs,0.0,0
sneak,10239,10318,mossy_cobblestone_stairs,0.0,0
offset,10239,10318,mossy_cobblestone_stairs,0.0,0
place,10239,10318,mossy_cobblestone_stairs,0.0,0
walk_W,10239,10318,mossy_cobblestone_stairs,0.0,0
sprint_W,10239,10318,mossy_cobblestone_stairs,0.0,0
walk_WA,10239,10318,mossy_cobblestone_stairs,0.0,0
sprint_WA,10239,10318,mossy_cobblestone_stairs,0.0,0
walk_A,10239,10318,mossy_cobblestone_stairs,0.0,0
sprint_A,10239,10318,mossy_cobblestone_stairs,0.0,0
walk_AS,10239,10318,mossy_cobblestone_stairs,0.0,0
sprint_AS,10239,10318,mossy_cobblestone_stairs,0.0,0
walk_S,10239,10318,mossy_cobblestone_stairs,0.0,0
sprint_S,10239,10318,mossy_cobblestone_stairs,0.0,0
walk_SD,10239,10318,mossy_cobblestone_stairs,0.0,0
sprint_SD,10239,10318,mossy_cobblestone_stairs,0.0,0
walk_D,10239,10318,mossy_cobblestone_stairs,0.0,0
sprint_D,10239,10318,mossy_cobblestone_stairs,0.0,0
walk_DW,10239,10318,mossy_cobblestone_stairs,0.0,0
sprint_DW,10239,10318,mossy_cobblestone_stairs,0.0,0
break_U,10239,10318,mossy_cobblestone_stairs,0.0,0
break_UF,10239,10318,mossy_cobblestone_stairs,0.0,0
break_F,10239,10318,mossy_cobblestone_stairs,0.0,0
break_DF,10239,10318,mossy_cobblestone_stairs,0.0,0
break_D,10239,10318,mossy_cobblestone_stairs,0.0,0
jump,10319,10398,end_stone_brick_stairs,0.0,0
sneak,10319,10398,end_stone_brick_stairs,0.0,0
offset,10319,10398,end_stone_brick_stairs,0.0,0
place,10319,10398,end_stone_brick_stairs,0.0,0
walk_W,10319,10398,end_stone_brick_stairs,0.0,0
sprint_W,10319,10398,end_stone_brick_stairs,0.0,0
walk_WA,10319,10398,end_stone_brick_stairs,0.0,0
sprint_WA,10319,10398,end_stone_brick_stairs,0.0,0
walk_A,10319,10398,end_stone_brick_stairs,0.0,0
sprint_A,10319,10398,end_stone_brick_stairs,0.0,0
walk_AS,10319,10398,end_stone_brick_stairs,0.0,0
sprint_AS,10319,10398,end_stone_brick_stairs,0.0,0
walk_S,10319,10398,end_stone_brick_stairs,0.0,0
sprint_S,10319,10398,end_stone_brick_stairs,0.0,0
walk_SD,10319,10398,end_stone_brick_stairs,0.0,0
sprint_SD,10319,10398,end_stone_brick_stairs,0.0,0
walk_D,10319,10398,end_stone_brick_stairs,0.0,0
sprint_D,10319,10398,end_stone_brick_stairs,0.0,0
walk_DW,10319,10398,end_stone_brick_stairs,0.0,0
sprint_DW,10319,10398,end_stone_brick_stairs,0.0,0
break_U,10319,10398,end_stone_brick_stairs,0.0,0
break_UF,10319,10398,end_stone_brick_stairs,0.0,0
break_F,10319,10398,end_stone_brick_stairs,0.0,0
break_DF,10319,10398,end_stone_brick_stairs,0.0,0
break_D,10319,10398,end_stone_brick_stairs,0.0,0
jump,10399,10478,stone_stairs,0.0,0
sneak,10399,10478,stone_stairs,0.0,0
offset,10399,10478,stone_stairs,0.0,0
place,10399,10478,stone_stairs,0.0,0
walk_W,10399,10478,stone_stairs,0.0,0
sprint_W,10399,10478,stone_stairs,0.0,0
walk_WA,10399,10478,stone_stairs,0.0,0
sprint_WA,10399,10478,stone_stairs,0.0,0
walk_A,10399,10478,stone_stairs,0.0,0
sprint_A,10399,10478,stone_stairs,0.0,0
walk_AS,10399,10478,stone_stairs,0.0,0
sprint_AS,10399,10478,stone_stairs,0.0,0
walk_S,10399,10478,stone_stairs,0.0,0
sprint_S,10399,10478,stone_stairs,0.0,0
walk_SD,10399,10478,stone_stairs,0.0,0
sprint_SD,10399,10478,stone_stairs,0.0,0
walk_D,10399,10478,stone_stairs,0.0,0
sprint_D,10399,10478,stone_stairs,0.0,0
walk_DW,10399,10478,stone_stairs,0.0,0
sprint_DW,10399,10478,stone_stairs,0.0,0
break_U,10399,10478,stone_stairs,0.0,0
break_UF,10399,10478,stone_stairs,0.0,0
break_F,10399,10478,stone_stairs,0.0,0
break_DF,10399,10478,stone_stairs,0.0,0
break_D,10399,10478,stone_stairs,0.0,0
jump,10479,10558,smooth_sandstone_stairs,0.0,0
sneak,10479,10558,smooth_sandstone_stairs,0.0,0
offset,10479,10558,smooth_sandstone_stairs,0.0,0
place,10479,10558,smooth_sandstone_stairs,0.0,0
walk_W,10479,10558,smooth_sandstone_stairs,0.0,0
sprint_W,10479,10558,smooth_sandstone_stairs,0.0,0
walk_WA,10479,10558,smooth_sandstone_stairs,0.0,0
sprint_WA,10479,10558,smooth_sandstone_stairs,0.0,0
walk_A,10479,10558,smooth_sandstone_stairs,0.0,0
sprint_A,10479,10558,smooth_sandstone_stairs,0.0,0
walk_AS,10479,10558,smooth_sandstone_stairs,0.0,0
sprint_AS,10479,10558,smooth_sandstone_stairs,0.0,0
walk_S,10479,10558,smooth_sandstone_stairs,0.0,0
sprint_S,10479,10558,smooth_sandstone_stairs,0.0,0
walk_SD,10479,10558,smooth_sandstone_stairs,0.0,0
sprint_SD,10479,10558,smooth_sandstone_stairs,0.0,0
walk_D,10479,10558,smooth_sandstone_stairs,0.0,0
sprint_D,10479,10558,smooth_sandstone_stairs,0.0,0
walk_DW,10479,10558,smooth_sandstone_stairs,0.0,0
sprint_DW,10479,10558,smooth_sandstone_stairs,0.0,0
break_U,10479,10558,smooth_sandstone_stairs,0.0,0
break_UF,10479,10558,smooth_sandstone_stairs,0.0,0
break_F,10479,10558,smooth_sandstone_stairs,0.0,0
break_DF,10479,10558,smooth_sandstone_stairs,0.0,0
break_D,10479,10558,smooth_sandstone_stairs,0.0,0
jump,10559,10638,smooth_quartz_stairs,0.0,0
sneak,10559,10638,smooth_quartz_stairs,0.0,0
offset,10559,10638,smooth_quartz_stairs,0.0,0
place,10559,10638,smooth_quartz_stairs,0.0,0
walk_W,10559,10638,smooth_quartz_stairs,0.0,0
sprint_W,10559,10638,smooth_quartz_stairs,0.0,0
walk_WA,10559,10638,smooth_quartz_stairs,0.0,0
sprint_WA,10559,10638,smooth_quartz_stairs,0.0,0
walk_A,10559,10638,smooth_quartz_stairs,0.0,0
sprint_A,10559,10638,smooth_quartz_stairs,0.0,0
walk_AS,10559,10638,smooth_quartz_stairs,0.0,0
sprint_AS,10559,10638,smooth_quartz_stairs,0.0,0
walk_S,10559,10638,smooth_quartz_stairs,0.0,0
sprint_S,10559,10638,smooth_quartz_stairs,0.0,0
walk_SD,10559,10638,smooth_quartz_stairs,0.0,0
sprint_SD,10559,10638,smooth_quartz_stairs,0.0,0
walk_D,10559,10638,smooth_quartz_stairs,0.0,0
sprint_D,10559,10638,smooth_quartz_stairs,0.0,0
walk_DW,10559,10638,smooth_quartz_stairs,0.0,0
sprint_DW,10559,10638,smooth_quartz_stairs,0.0,0
break_U,10559,10638,smooth_quartz_stairs,0.0,0
break_UF,10559,10638,smooth_quartz_stairs,0.0,0
break_F,10559,10638,smooth_quartz_stairs,0.0,0
break_DF,10559,10638,smooth_quartz_stairs,0.0,0
break_D,10559,10638,smooth_quartz_stairs,0.0,0
jump,10639,10718,granite_stairs,0.0,0
sneak,10639,10718,granite_stairs,0.0,0
offset,10639,10718,granite_stairs,0.0,0
place,10639,10718,granite_stairs,0.0,0
walk_W,10639,10718,granite_stairs,0.0,0
sprint_W,10639,10718,granite_stairs,0.0,0
walk_WA,10639,10718,granite_stairs,0.0,0
sprint_WA,10639,10718,granite_stairs,0.0,0
walk_A,10639,10718,granite_stairs,0.0,0
sprint_A,10639,10718,granite_stairs,0.0,0
walk_AS,10639,10718,granite_stairs,0.0,0
sprint_AS,10639,10718,granite_stairs,0.0,0
walk_S,10639,10718,granite_stairs,0.0,0
sprint_S,10639,10718,granite_stairs,0.0,0
walk_SD,10639,10718,granite_stairs,0.0,0
sprint_SD,10639,10718,granite_stairs,0.0,0
walk_D,10639,10718,granite_stairs,0.0,0
sprint_D,10639,10718,granite_stairs,0.0,0
walk_DW,10639,10718,granite_stairs,0.0,0
sprint_DW,10639,10718,granite_stairs,0.0,0
break_U,10639,10718,granite_stairs,0.0,0
break_UF,10639,10718,granite_stairs,0.0,0
break_F,10639,10718,granite_stairs,0.0,0
break_DF,10639,10718,granite_stairs,0.0,0
break_D,10639,10718,granite_stairs,0.0,0
jump,10719,10798,andesite_stairs,0.0,0
sneak,10719,10798,andesite_stairs,0.0,0
offset,10719,10798,andesite_stairs,0.0,0
place,10719,10798,andesite_stairs,0.0,0
walk_W,10719,10798,andesite_stairs,0.0,0
sprint_W,10719,10798,andesite_stairs,0.0,0
walk_WA,10719,10798,andesite_stairs,0.0,0
sprint_WA,10719,10798,andesite_stairs,0.0,0
walk_A,10719,10798,andesite_stairs,0.0,0
sprint_A,10719,10798,andesite_stairs,0.0,0
walk_AS,10719,10798,andesite_stairs,0.0,0
sprint_AS,10719,10798,andesite_stairs,0.0,0
walk_S,10719,10798,andesite_stairs,0.0,0
sprint_S,10719,10798,andesite_stairs,0.0,0
walk_SD,10719,10798,andesite_stairs,0.0,0
sprint_SD,10719,10798,andesite_stairs,0.0,0
walk_D,10719,10798,andesite_stairs,0.0,0
sprint_D,10719,10798,andesite_stairs,0.0,0
walk_DW,10719,10798,andesite_stairs,0.0,0
sprint_DW,10719,10798,andesite_stairs,0.0,0
break_U,10719,10798,andesite_stairs,0.0,0
break_UF,10719,10798,andesite_stairs,0.0,0
break_F,10719,10798,andesite_stairs,0.0,0
break_DF,10719,10798,andesite_stairs,0.0,0
break_D,10719,10798,andesite_stairs,0.0,0
jump,10799,10878,red_nether_brick_stairs,0.0,0
sneak,10799,10878,red_nether_brick_stairs,0.0,0
offset,10799,10878,red_nether_brick_stairs,0.0,0
place,10799,10878,red_nether_brick_stairs,0.0,0
walk_W,10799,10878,red_nether_brick_stairs,0.0,0
sprint_W,10799,10878,red_nether_brick_stairs,0.0,0
walk_WA,10799,10878,red_nether_brick_stairs,0.0,0
sprint_WA,10799,10878,red_nether_brick_stairs,0.0,0
walk_A,10799,10878,red_nether_brick_stairs,0.0,0
sprint_A,10799,10878,red_nether_brick_stairs,0.0,0
walk_AS,10799,10878,red_nether_brick_stairs,0.0,0
sprint_AS,10799,10878,red_nether_brick_stairs,0.0,0
walk_S,10799,10878,red_nether_brick_stairs,0.0,0
sprint_S,10799,10878,red_nether_brick_stairs,0.0,0
walk_SD,10799,10878,red_nether_brick_stairs,0.0,0
sprint_SD,10799,10878,red_nether_brick_stairs,0.0,0
walk_D,10799,10878,red_nether_brick_stairs,0.0,0
sprint_D,10799,10878,red_nether_brick_stairs,0.0,0
walk_DW,10799,10878,red_nether_brick_stairs,0.0,0
sprint_DW,10799,10878,red_nether_brick_stairs,0.0,0
break_U,10799,10878,red_nether_brick_stairs,0.0,0
break_UF,10799,10878,red_nether_brick_stairs,0.0,0
break_F,10799,10878,red_nether_brick_stairs,0.0,0
break_DF,10799,10878,red_nether_brick_stairs,0.0,0
break_D,10799,10878,red_nether_brick_stairs,0.0,0
jump,10879,10958,polished_andesite_stairs,0.0,0
sneak,10879,10958,polished_andesite_stairs,0.0,0
offset,10879,10958,polished_andesite_stairs,0.0,0
place,10879,10958,polished_andesite_stairs,0.0,0
walk_W,10879,10958,polished_andesite_stairs,0.0,0
sprint_W,10879,10958,polished_andesite_stairs,0.0,0
walk_WA,10879,10958,polished_andesite_stairs,0.0,0
sprint_WA,10879,10958,polished_andesite_stairs,0.0,0
walk_A,10879,10958,polished_andesite_stairs,0.0,0
sprint_A,10879,10958,polished_andesite_stairs,0.0,0
walk_AS,10879,10958,polished_andesite_stairs,0.0,0
sprint_AS,10879,10958,polished_andesite_stairs,0.0,0
walk_S,10879,10958,polished_andesite_stairs,0.0,0
sprint_S,10879,10958,polished_andesite_stairs,0.0,0
walk_SD,10879,10958,polished_andesite_stairs,0.0,0
sprint_SD,10879,10958,polished_andesite_stairs,0.0,0
walk_D,10879,10958,polished_andesite_stairs,0.0,0
sprint_D,10879,10958,polished_andesite_stairs,0.0,0
walk_DW,10879,10958,polished_andesite_stairs,0.0,0
sprint_DW,10879,10958,polished_andesite_stairs,0.0,0
break_U,10879,10958,polished_andesite_stairs,0.0,0
break_UF,10879,10958,polished_andesite_stairs,0.0,0
break_F,10879,10958,polished_andesite_stairs,0.0,0
break_DF,10879,10958,polished_andesite_stairs,0.0,0
break_D,10879,10958,polished_andesite_stairs,0.0,0
jump,10959,11038,diorite_stairs,0.0,0
sneak,10959,11038,diorite_stairs,0.0,0
offset,10959,11038,diorite_stairs,0.0,0
place,10959,11038,diorite_stairs,0.0,0
walk_W,10959,11038,diorite_stairs,0.0,0
sprint_W,10959,11038,diorite_stairs,0.0,0
walk_WA,10959,11038,diorite_stairs,0.0,0
sprint_WA,10959,11038,diorite_stairs,0.0,0
walk_A,10959,11038,diorite_stairs,0.0,0
sprint_A,10959,11038,diorite_stairs,0.0,0
walk_AS,10959,11038,diorite_stairs,0.0,0
sprint_AS,10959,11038,diorite_stairs,0.0,0
walk_S,10959,11038,diorite_stairs,0.0,0
sprint_S,10959,11038,diorite_stairs,0.0,0
walk_SD,10959,11038,diorite_stairs,0.0,0
sprint_SD,10959,11038,diorite_stairs,0.0,0
walk_D,10959,11038,diorite_stairs,0.0,0
sprint_D,10959,11038,diorite_stairs,0.0,0
walk_DW,10959,11038,diorite_stairs,0.0,0
sprint_DW,10959,11038,diorite_stairs,0.0,0
break_U,10959,11038,diorite_stairs,0.0,0
break_UF,10959,11038,diorite_stairs,0.0,0
break_F,10959,11038,diorite_stairs,0.0,0
break_DF,10959,11038,diorite_stairs,0.0,0
break_D,10959,11038,diorite_stairs,0.0,0
jump,11039,11044,polished_granite_slab,0.0,0
sneak,11039,11044,polished_granite_slab,0.0,0
offset,11039,11044,polished_granite_slab,0.0,0
place,11039,11044,polished_granite_slab,0.0,0
walk_W,11039,11044,polished_granite_slab,0.0,0
sprint_W,11039,11044,polished_granite_slab,0.0,0
walk_WA,11039,11044,polished_granite_slab,0.0,0
sprint_WA,11039,11044,polished_granite_slab,0.0,0
walk_A,11039,11044,polished_granite_slab,0.0,0
sprint_A,11039,11044,polished_granite_slab,0.0,0
walk_AS,11039,11044,polished_granite_slab,0.0,0
sprint_AS,11039,11044,polished_granite_slab,0.0,0
walk_S,11039,11044,polished_granite_slab,0.0,0
sprint_S,11039,11044,polished_granite_slab,0.0,0
walk_SD,11039,11044,polished_granite_slab,0.0,0
sprint_SD,11039,11044,polished_granite_slab,0.0,0
walk_D,11039,11044,polished_granite_slab,0.0,0
sprint_D,11039,11044,polished_granite_slab,0.0,0
walk_DW,11039,11044,polished_granite_slab,0.0,0
sprint_DW,11039,11044,polished_granite_slab,0.0,0
break_U,11039,11044,polished_granite_slab,0.0,0
break_UF,11039,11044,polished_granite_slab,0.0,0
